Gene,Freq
Rrp1b,0.013000000000000001
Akap1,0.013000000000000001
Mtss1,0.013000000000000001
Slc26a9,0.013000000000000001
Atxn7l3,0.013000000000000001
Epx,0.013000000000000001
Rad51c,0.013000000000000001
Hipk4,0.013000000000000001
Vps45,0.013000000000000001
Paip1,0.013000000000000001
Tmprss4,0.013000000000000001
Ide,0.013000000000000001
Fbxo30,0.013000000000000001
Znf324b,0.013000000000000001
Dpf2,0.013000000000000001
Il1rapl1,0.013000000000000001
Ptprn2,0.013000000000000001
Rab3b,0.013000000000000001
Stt3b,0.013000000000000001
Ttll3,0.013000000000000001
Slitrk1,0.013000000000000001
Paqr8,0.013000000000000001
Vps37b,0.013000000000000001
Bend3,0.013000000000000001
P4htm,0.013000000000000001
Slc8b1,0.013000000000000001
Trit1,0.013000000000000001
Slc10a2,0.013000000000000001
Cyp2f1,0.013000000000000001
Golm2,0.013000000000000001
Adh6,0.013000000000000001
Sh3bp1,0.013000000000000001
Or4c16,0.013000000000000001
Hectd2,0.013000000000000001
Trappc11,0.013000000000000001
Fuca2,0.013000000000000001
Ttll9,0.013000000000000001
Sh3d19,0.013000000000000001
Agr3,0.013000000000000001
Pop1,0.013000000000000001
Slc12a3,0.013000000000000001
Bbs7,0.013000000000000001
Ttll6,0.013000000000000001
Fbln2,0.013000000000000001
Pkp4,0.013000000000000001
Fbln7,0.013000000000000001
Pkp2,0.013000000000000001
Jakmip1,0.013000000000000001
Mcm6,0.013000000000000001
Alg10,0.013000000000000001
Zhx3,0.013000000000000001
Slc7a5,0.013000000000000001
Pex19,0.013000000000000001
Sufu,0.013000000000000001
Eed,0.013000000000000001
Cct8l2,0.013000000000000001
Ankrd30b,0.013000000000000001
Tax1bp1,0.013000000000000001
Sema4b,0.013000000000000001
Adrm1,0.013000000000000001
Mboat2,0.013000000000000001
Slc24a2,0.013000000000000001
Eda,0.013000000000000001
Cx3cl1,0.013000000000000001
Klhl7,0.013000000000000001
Ifi16,0.013000000000000001
Rtca,0.013000000000000001
Pltp,0.013000000000000001
Phlpp1,0.013000000000000001
F11,0.013000000000000001
Itpkc,0.013000000000000001
Lman2l,0.013000000000000001
Mamdc4,0.013000000000000001
Washc2c,0.013000000000000001
Garin3,0.013000000000000001
Igfn1,0.013000000000000001
Dgcr8,0.013000000000000001
Pald1,0.013000000000000001
Epm2aip1,0.013000000000000001
F7,0.013000000000000001
Lbhd1,0.013000000000000001
Racgap1,0.013000000000000001
Fcrl3,0.013000000000000001
F11r,0.013000000000000001
Ptdss1,0.013000000000000001
Gabrq,0.013000000000000001
Kcnv1,0.013000000000000001
Atp5mf-ptcd1,0.013000000000000001
Trmt61b,0.013000000000000001
Chrnd,0.013000000000000001
Vps54,0.013000000000000001
Ift140,0.013000000000000001
Kcnn3,0.013000000000000001
Pias3,0.013000000000000001
Adss1,0.013000000000000001
Slitrk6,0.013000000000000001
Slc39a6,0.013000000000000001
Gtf3c4,0.013000000000000001
Psg3,0.013000000000000001
Sipa1,0.013000000000000001
Potec,0.013000000000000001
Enpp2,0.013000000000000001
Rhbdf2,0.013000000000000001
L3mbtl2,0.013000000000000001
Rxylt1,0.013000000000000001
Nek5,0.013000000000000001
Rtn4,0.013000000000000001
Bbs2,0.013000000000000001
Camsap3,0.013000000000000001
Fcgr3b,0.013000000000000001
Dnm1,0.013000000000000001
Tnfrsf8,0.013000000000000001
Baiap2,0.013000000000000001
Plod2,0.013000000000000001
Shank2,0.013000000000000001
Ccdc8,0.013000000000000001
Micall1,0.013000000000000001
Kif4b,0.013000000000000001
Clk4,0.013000000000000001
Gnptab,0.013000000000000001
Esx1,0.013000000000000001
Fscb,0.013000000000000001
Jmy,0.013000000000000001
Calcoco1,0.013000000000000001
Meioc,0.013000000000000001
Igha1,0.013000000000000001
Ntrk3,0.013000000000000001
Bmal2,0.013000000000000001
Brpf3,0.013000000000000001
Tecpr1,0.013000000000000001
Kif5c,0.013000000000000001
Sel1l,0.013000000000000001
Mepe,0.013000000000000001
Zik1,0.013000000000000001
Pcsk1,0.013000000000000001
Adra1a,0.013000000000000001
Mthfd1,0.013000000000000001
Pdzd8,0.013000000000000001
Lrtm2,0.013000000000000001
Clvs1,0.013000000000000001
Glyatl1,0.013000000000000001
Rnf103,0.013000000000000001
Dlg3,0.013000000000000001
Crmp1,0.013000000000000001
Tbx19,0.013000000000000001
Spata31e1,0.013000000000000001
Hrg,0.013000000000000001
Htr3e,0.013000000000000001
Mocs3,0.013000000000000001
G2e3,0.013000000000000001
Ttc39a,0.013000000000000001
Slc5a11,0.013000000000000001
Rps6ka4,0.013000000000000001
Mphosph10,0.013000000000000001
Ttc39b,0.013000000000000001
Lrrc17,0.013000000000000001
Smco1,0.013000000000000001
Bcar1,0.013000000000000001
C12orf4,0.013000000000000001
Slc13a3,0.013000000000000001
Slc22a8,0.013000000000000001
Semg2,0.013000000000000001
Kics2,0.013000000000000001
Tnfrsf10b,0.013000000000000001
Iqcb1,0.013000000000000001
Fgg,0.013000000000000001
Kat8,0.013000000000000001
Ell3,0.013000000000000001
Ighmbp2,0.013000000000000001
Pcsk7,0.013000000000000001
Pogz,0.013000000000000001
Clk1,0.013000000000000001
Kcnc1,0.013000000000000001
Yipf3,0.013000000000000001
Iqca1,0.013000000000000001
Fosl2,0.013000000000000001
Reps1,0.013000000000000001
Kcnc2,0.013000000000000001
Mfrp,0.013000000000000001
Nphp1,0.013000000000000001
Pdzd4,0.013000000000000001
Vat1,0.013000000000000001
Arpc1a,0.013000000000000001
Elmo3,0.013000000000000001
Filip1l,0.013000000000000001
Fbxl13,0.013000000000000001
Mib2,0.013000000000000001
Gfpt1,0.013000000000000001
Arhgef1,0.013000000000000001
Tbx15,0.013000000000000001
C1s,0.013000000000000001
Nfkbiz,0.013000000000000001
Retreg2,0.013000000000000001
Hspa6,0.013000000000000001
Rgs14,0.013000000000000001
Lcp2,0.013000000000000001
Vps33a,0.013000000000000001
Mapk15,0.013000000000000001
Nefh,0.013000000000000001
Hspa9,0.013000000000000001
Ern2,0.013000000000000001
Gtf2ird2,0.013000000000000001
Zc3h7b,0.013000000000000001
Lrsam1,0.013000000000000001
Clvs2,0.013000000000000001
Zc3h7a,0.013000000000000001
Nefm,0.013000000000000001
Adra1d,0.013000000000000001
Zc3h18,0.013000000000000001
Rbm42,0.011000000000000001
Ube3d,0.011000000000000001
Cyp4f3,0.011000000000000001
Efs,0.011000000000000001
Klhl14,0.011000000000000001
Ublcp1,0.011000000000000001
Psg8,0.011000000000000001
Klhl15,0.011000000000000001
Or13c5,0.011000000000000001
Pcdhb1,0.011000000000000001
Znf233,0.011000000000000001
Zfand4,0.011000000000000001
Sult2a1,0.011000000000000001
Mars2,0.011000000000000001
Sh2d3c,0.011000000000000001
Tut1,0.011000000000000001
Tcf21,0.011000000000000001
Hcls1,0.011000000000000001
Zpbp,0.011000000000000001
Caskin2,0.011000000000000001
Bbs1,0.011000000000000001
Ifngr1,0.011000000000000001
Ptgfr,0.011000000000000001
Nr2f2,0.011000000000000001
Psg4,0.011000000000000001
Tpte2,0.011000000000000001
Lrrc74a,0.011000000000000001
Tssk1b,0.011000000000000001
Pla2g7,0.011000000000000001
Recql,0.011000000000000001
Tcf19,0.011000000000000001
Znf785,0.011000000000000001
Mapre2,0.011000000000000001
Npy4r,0.011000000000000001
Nudc,0.011000000000000001
Carmil3,0.011000000000000001
Il21r,0.011000000000000001
Epb41l4a,0.011000000000000001
Dcaf8,0.011000000000000001
Kcnn4,0.011000000000000001
Nuf2,0.011000000000000001
Ccr8,0.011000000000000001
H3c4,0.011000000000000001
Ube4b,0.011000000000000001
Syndig1,0.011000000000000001
Ace2,0.011000000000000001
Il4r,0.011000000000000001
Tmem267,0.011000000000000001
Or10s1,0.011000000000000001
Rsrc1,0.011000000000000001
Klhl12,0.011000000000000001
Gpld1,0.011000000000000001
Cdca2,0.011000000000000001
Ptgs1,0.011000000000000001
Rhot1,0.011000000000000001
Slc25a2,0.011000000000000001
H3c7,0.011000000000000001
Sult1b1,0.011000000000000001
Kcnn2,0.011000000000000001
Ccp110,0.011000000000000001
Pigc,0.011000000000000001
Galnt1,0.011000000000000001
Sema4c,0.011000000000000001
Or4d10,0.011000000000000001
Rbm48,0.011000000000000001
Khdrbs3,0.011000000000000001
Alkbh5,0.011000000000000001
Med26,0.011000000000000001
Fer,0.011000000000000001
H1-7,0.011000000000000001
Pabpc3,0.011000000000000001
Gpc2,0.011000000000000001
Tc2n,0.011000000000000001
Aup1,0.011000000000000001
Pabpc1,0.011000000000000001
Hsf2,0.011000000000000001
Rela,0.011000000000000001
Prrc1,0.011000000000000001
Il1rapl2,0.011000000000000001
Socs6,0.011000000000000001
Lrrc8b,0.011000000000000001
Cyp2a6,0.011000000000000001
Shox,0.011000000000000001
Clcn6,0.011000000000000001
Selenop,0.011000000000000001
Tas2r9,0.011000000000000001
Adck5,0.011000000000000001
Pfkp,0.011000000000000001
Cacna2d3,0.011000000000000001
Cct5,0.011000000000000001
Hspa5,0.011000000000000001
Acad11,0.011000000000000001
Vn1r2,0.011000000000000001
Spopl,0.011000000000000001
Obsl1,0.011000000000000001
Syt5,0.011000000000000001
Jakmip2,0.011000000000000001
Rmnd1,0.011000000000000001
Hdac4,0.011000000000000001
Phyhd1,0.011000000000000001
Kcnj8,0.011000000000000001
Cfap53,0.011000000000000001
Rcn2,0.011000000000000001
Syt1,0.011000000000000001
Bfar,0.011000000000000001
C8a,0.011000000000000001
Sema4d,0.011000000000000001
Col4a5,0.011000000000000001
Mgat1,0.011000000000000001
Pex5l,0.011000000000000001
Ush1c,0.011000000000000001
Csnk1a1,0.011000000000000001
Mtmr12,0.011000000000000001
Cct6a,0.011000000000000001
Galnt18,0.011000000000000001
Ache,0.011000000000000001
Esr1,0.011000000000000001
Osbpl11,0.011000000000000001
Cilp,0.011000000000000001
Nras,0.011000000000000001
Klhl18,0.011000000000000001
Nfkbie,0.011000000000000001
Nelfcd,0.011000000000000001
Cd33,0.011000000000000001
Lmcd1,0.011000000000000001
Znf248,0.011000000000000001
Galnt11,0.011000000000000001
Cdc123,0.011000000000000001
Pygo2,0.011000000000000001
Dars1,0.011000000000000001
Chdh,0.011000000000000001
Bmt2,0.011000000000000001
L2hgdh,0.011000000000000001
Mtmr11,0.011000000000000001
Dab2ip,0.011000000000000001
Cyfip1,0.011000000000000001
Wnt7a,0.011000000000000001
Znf256,0.011000000000000001
Sh3d21,0.011000000000000001
Radil,0.011000000000000001
Znf480,0.011000000000000001
Nub1,0.011000000000000001
H4c4,0.011000000000000001
Socs7,0.011000000000000001
Lrrc8c,0.011000000000000001
Srpra,0.011000000000000001
Pigu,0.011000000000000001
Sox6,0.011000000000000001
Taf4b,0.011000000000000001
Kank2,0.011000000000000001
Gclc,0.011000000000000001
Znf250,0.011000000000000001
Pwwp2b,0.011000000000000001
Cenph,0.011000000000000001
Dars2,0.011000000000000001
Mkln1,0.011000000000000001
Galnt10,0.011000000000000001
Mtmr14,0.011000000000000001
Gls,0.011000000000000001
Neu4,0.011000000000000001
Pcdhb2,0.011000000000000001
Best2,0.011000000000000001
Patz1,0.011000000000000001
Rad51b,0.011000000000000001
R3hcc1l,0.011000000000000001
Slc9b1,0.011000000000000001
Nlgn4y,0.011000000000000001
Bank1,0.011000000000000001
Rgs21,0.011000000000000001
Eif3d,0.011000000000000001
Dtx3l,0.011000000000000001
Acsl5,0.011000000000000001
Palmd,0.011000000000000001
Vps41,0.011000000000000001
Zbtb47,0.011000000000000001
Best4,0.011000000000000001
Znf841,0.011000000000000001
Ceacam7,0.011000000000000001
Zbtb48,0.011000000000000001
Ocrl,0.011000000000000001
C10orf88,0.011000000000000001
Efhc1,0.011000000000000001
Steap2,0.011000000000000001
Rabgap1l,0.011000000000000001
Or8b2,0.011000000000000001
Ripk1,0.011000000000000001
Klk5,0.011000000000000001
Srms,0.011000000000000001
Soat1,0.011000000000000001
Arhgap15,0.011000000000000001
Arhgap17,0.011000000000000001
Tcaim,0.011000000000000001
Slc9a2,0.011000000000000001
Spock3,0.011000000000000001
Abhd15,0.011000000000000001
Gtpbp2,0.011000000000000001
Phtf2,0.011000000000000001
Anp32a,0.011000000000000001
Itga10,0.011000000000000001
Cd1a,0.011000000000000001
Slc9b2,0.011000000000000001
Limch1,0.011000000000000001
Gpr161,0.011000000000000001
Eef1akmt1,0.011000000000000001
Or6k3,0.011000000000000001
Mfap1,0.011000000000000001
Mnda,0.011000000000000001
Gcsam,0.011000000000000001
Rundc1,0.011000000000000001
Donson,0.011000000000000001
Atp5f1b,0.011000000000000001
Abca10,0.011000000000000001
Hspd1,0.011000000000000001
Prag1,0.011000000000000001
Arsd,0.011000000000000001
Ankmy1,0.011000000000000001
Cyp4f11,0.011000000000000001
Gpr162,0.011000000000000001
Wdtc1,0.011000000000000001
Kcnj14,0.011000000000000001
Rab11fip2,0.011000000000000001
Atp6v1b1,0.011000000000000001
Znf846,0.011000000000000001
Il12b,0.011000000000000001
Cemip,0.011000000000000001
Dag1,0.011000000000000001
Neurod1,0.011000000000000001
Camk1,0.011000000000000001
Ccn2,0.011000000000000001
Trip10,0.011000000000000001
Cnga2,0.011000000000000001
Mageb18,0.011000000000000001
Ndufa9,0.011000000000000001
Mrm3,0.011000000000000001
Krt71,0.011000000000000001
Krt6a,0.011000000000000001
Ccnjl,0.011000000000000001
Pdia6,0.011000000000000001
Rsbn1l,0.011000000000000001
Il9r,0.011000000000000001
Krt6c,0.011000000000000001
Cmtr1,0.011000000000000001
Tfcp2,0.011000000000000001
Kiaa1328,0.011000000000000001
Dcps,0.011000000000000001
Dnase1l3,0.011000000000000001
Cacng5,0.011000000000000001
Arsg,0.011000000000000001
Sp110,0.011000000000000001
Ms4a1,0.011000000000000001
Zfp2,0.011000000000000001
Gpr61,0.011000000000000001
Zmym2,0.011000000000000001
Slc9a3,0.011000000000000001
Cd27,0.011000000000000001
Znf768,0.011000000000000001
Gmds,0.011000000000000001
Krt24,0.011000000000000001
Krt84,0.011000000000000001
Krt80,0.011000000000000001
Ror1,0.011000000000000001
Poli,0.011000000000000001
Krt82,0.011000000000000001
Luc7l2,0.011000000000000001
Slc9a1,0.011000000000000001
Hspa12b,0.011000000000000001
Zbtb1,0.011000000000000001
Pxylp1,0.011000000000000001
Srpk2,0.011000000000000001
Arhgap24,0.011000000000000001
Atxn3,0.011000000000000001
Scyl1,0.011000000000000001
Dhx32,0.011000000000000001
Scyl2,0.011000000000000001
Otx2,0.011000000000000001
Zbtb3,0.011000000000000001
Znf200,0.011000000000000001
Apobr,0.011000000000000001
Ca10,0.011000000000000001
Brf1,0.011000000000000001
Shpk,0.011000000000000001
Ldb3,0.011000000000000001
Lrrc14b,0.011000000000000001
Klhl40,0.011000000000000001
Nkx2-1,0.011000000000000001
Rmc1,0.011000000000000001
Acer3,0.011000000000000001
Tshr,0.011000000000000001
Lmod2,0.011000000000000001
Pim1,0.011000000000000001
Ginm1,0.011000000000000001
Znf207,0.011000000000000001
Znf774,0.011000000000000001
Noc2l,0.011000000000000001
Armc10,0.011000000000000001
Dnah12,0.011000000000000001
Dph2,0.011000000000000001
Spo11,0.011000000000000001
C9orf43,0.011000000000000001
Fzd2,0.011000000000000001
Arhgap25,0.011000000000000001
Btnl9,0.011000000000000001
Tnnt1,0.011000000000000001
Slc23a3,0.011000000000000001
Tdrd9,0.011000000000000001
Aspscr1,0.011000000000000001
C1orf56,0.011000000000000001
Disc1,0.011000000000000001
Hus1b,0.011000000000000001
Xpc,0.011000000000000001
Cxcr6,0.011000000000000001
Znf749,0.011000000000000001
Asah1,0.011000000000000001
Gpr83,0.011000000000000001
Btnl8,0.011000000000000001
Slc9a7,0.011000000000000001
Znf746,0.011000000000000001
Rhou,0.011000000000000001
Plekhs1,0.011000000000000001
Rpl24,0.011000000000000001
Or8b4,0.011000000000000001
Or8h1,0.011000000000000001
Or10z1,0.011000000000000001
Pyhin1,0.011000000000000001
Pdha1,0.011000000000000001
Fam234b,0.011000000000000001
Fgr,0.011000000000000001
Abhd10,0.011000000000000001
Ltbp3,0.011000000000000001
Dtx2,0.011000000000000001
Siglec12,0.011000000000000001
Dtx1,0.011000000000000001
Siglec11,0.011000000000000001
Kif13b,0.011000000000000001
Meis2,0.011000000000000001
Extl3,0.011000000000000001
Plcz1,0.011000000000000001
Csf2rb,0.011000000000000001
Or5h6,0.011000000000000001
Tdrd7,0.011000000000000001
Mrs2,0.011000000000000001
Il17rc,0.011000000000000001
Cul5,0.011000000000000001
Tfap2c,0.011000000000000001
Mier3,0.011000000000000001
Akr1b15,0.011000000000000001
Il7r,0.011000000000000001
Zc3h3,0.011000000000000001
Mcm5,0.011000000000000001
Tssk6,0.011000000000000001
Tf,0.011000000000000001
Ido1,0.011000000000000001
Ttyh1,0.011000000000000001
Rtn4ip1,0.011000000000000001
Oma1,0.011000000000000001
Haus1,0.011000000000000001
Mrpl16,0.011000000000000001
Agap2,0.011000000000000001
Exoc5,0.011000000000000001
Agap3,0.011000000000000001
Tssk3,0.011000000000000001
Acp5,0.011000000000000001
Klk15,0.011000000000000001
Ro60,0.011000000000000001
Pgd,0.011000000000000001
Cyp3a7,0.011000000000000001
Neto1,0.011000000000000001
Pde4b,0.011000000000000001
Ipp,0.011000000000000001
Fip1l1,0.011000000000000001
Aar2,0.011000000000000001
Lamp3,0.011000000000000001
Lamp5,0.011000000000000001
Ceacam21,0.011000000000000001
Cdc73,0.011000000000000001
Cadm4,0.011000000000000001
Ccdc33,0.011000000000000001
Rrn3,0.011000000000000001
Ldlrad3,0.011000000000000001
Or2b2,0.011000000000000001
Trpc7,0.011000000000000001
Ccdc51,0.011000000000000001
Adamts7,0.011000000000000001
Slc7a14,0.011000000000000001
Rin2,0.011000000000000001
Tbc1d23,0.011000000000000001
Adamts8,0.011000000000000001
Slco2a1,0.011000000000000001
Znf317,0.011000000000000001
Rin1,0.011000000000000001
Emilin3,0.011000000000000001
Trib3,0.011000000000000001
Rrp15,0.011000000000000001
Ttc27,0.011000000000000001
Srek1,0.011000000000000001
Irag1,0.011000000000000001
Casr,0.011000000000000001
Magel2,0.011000000000000001
Pcsk2,0.011000000000000001
Cast,0.011000000000000001
Ech1,0.011000000000000001
Sv2c,0.011000000000000001
Ccdc15,0.011000000000000001
Plin3,0.011000000000000001
Sgcz,0.011000000000000001
Exoc6,0.011000000000000001
Asph,0.011000000000000001
Znf852,0.011000000000000001
Rlbp1,0.011000000000000001
Anos1,0.011000000000000001
Mesp2,0.011000000000000001
Cep57,0.011000000000000001
Mageb1,0.011000000000000001
Mybl1,0.011000000000000001
Farsb,0.011000000000000001
Pam,0.011000000000000001
Sh3gl3,0.011000000000000001
Mybl2,0.011000000000000001
Bin1,0.011000000000000001
Mrpl44,0.011000000000000001
Pah,0.011000000000000001
Ankrd23,0.011000000000000001
Gspt2,0.011000000000000001
Zfp91,0.011000000000000001
Garre1,0.011000000000000001
Trim42,0.011000000000000001
Akr1d1,0.011000000000000001
Icmt,0.011000000000000001
Cd163,0.011000000000000001
Nfia,0.011000000000000001
Sycp2l,0.011000000000000001
Cep76,0.011000000000000001
Far2,0.011000000000000001
Magee1,0.011000000000000001
Gpd1l,0.011000000000000001
Flrt3,0.011000000000000001
Gabrb2,0.011000000000000001
Ttc16,0.011000000000000001
Zfp69,0.011000000000000001
Vsig10,0.011000000000000001
Rxrg,0.011000000000000001
Or2g2,0.011000000000000001
Wiz,0.011000000000000001
Tdp2,0.011000000000000001
Gabra2,0.011000000000000001
Ckb,0.011000000000000001
Cand2,0.011000000000000001
Alox5,0.011000000000000001
Cfap100,0.011000000000000001
Nectin4,0.011000000000000001
Pde6b,0.011000000000000001
Pde6a,0.011000000000000001
Wfikkn2,0.011000000000000001
Coro2a,0.011000000000000001
Serpinf1,0.011000000000000001
Hunk,0.011000000000000001
Medag,0.011000000000000001
Ttc14,0.011000000000000001
Arid3b,0.011000000000000001
Mrpl37,0.011000000000000001
Or5d16,0.011000000000000001
Cnot2,0.011000000000000001
Rcsd1,0.011000000000000001
Apol2,0.011000000000000001
Trmt112,0.011000000000000001
Cars1,0.011000000000000001
Emid1,0.011000000000000001
Mgrn1,0.011000000000000001
Chrna2,0.011000000000000001
Tox2,0.011000000000000001
Lilra1,0.011000000000000001
Vps11,0.011000000000000001
Lilra3,0.011000000000000001
Tox4,0.011000000000000001
Cabs1,0.011000000000000001
Phf7,0.011000000000000001
Rrp9,0.011000000000000001
Chrna1,0.011000000000000001
Rsph1,0.011000000000000001
Hepacam2,0.011000000000000001
Phf8,0.011000000000000001
C1qtnf3,0.011000000000000001
Ect2,0.011000000000000001
Tmed7-ticam2,0.011000000000000001
Slc44a3,0.011000000000000001
Grik1,0.011000000000000001
Chrna4,0.011000000000000001
C2cd2l,0.011000000000000001
Siah1,0.011000000000000001
Trpm4,0.011000000000000001
Pde2a,0.011000000000000001
Tjp3,0.011000000000000001
Cblif,0.011000000000000001
Phf14,0.011000000000000001
Zrsr2,0.011000000000000001
Or52e4,0.011000000000000001
Pcna,0.011000000000000001
Znf37a,0.011000000000000001
Chrnb1,0.011000000000000001
Naaladl2,0.011000000000000001
Xpo7,0.011000000000000001
Mpp2,0.011000000000000001
Lmln,0.011000000000000001
Mpp1,0.011000000000000001
Kif3c,0.011000000000000001
Mpp7,0.011000000000000001
Kbtbd3,0.011000000000000001
